 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|                          Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|     ver     | Date  | Time  |               Sequence                 | #Img |P/MbInt| QPI| QPP| QPB| Format  |Iperiod| #B | FMES | Hdmd | S.R |#Ref | Freq |Coding|RD-opt|Intra upd|8x8Tr| SNRY 1| SNRU 1| SNRV 1| SNRY N| SNRU N| SNRV N|#Bitr I|#Bitr P|#Bitr B|#Bitr IPB|     Total Time   |      Me Time     |
| 19.0/(FRExt)| 01/14 | 19:09 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            514   |              0   |
| 19.0/(FRExt)| 01/14 | 19:14 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            508   |              0   |
| 19.0/(FRExt)| 01/14 | 19:38 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            508   |              0   |
| 19.0/(FRExt)| 01/14 | 19:39 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            504   |              0   |
| 19.0/(FRExt)| 01/14 | 19:42 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            507   |              0   |
| 19.0/(FRExt)| 01/14 | 19:49 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            507   |              0   |
| 19.0/(FRExt)| 01/14 | 20:07 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            519   |              0   |
| 19.0/(FRExt)| 01/14 | 20:08 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            506   |              0   |
| 19.0/(FRExt)| 01/14 | 20:09 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            505   |              0   |
| 19.0/(FRExt)| 01/14 | 20:09 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            504   |              0   |
| 19.0/(FRExt)| 01/14 | 20:10 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            510   |              0   |
| 19.0/(FRExt)| 01/14 | 20:54 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            528   |              0   |
| 19.0/(FRExt)| 01/14 | 20:55 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            513   |              0   |
| 19.0/(FRExt)| 01/14 | 20:55 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            513   |              0   |
| 19.0/(FRExt)| 01/14 | 20:58 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            514   |              0   |
| 19.0/(FRExt)| 01/14 | 20:59 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            505   |              0   |
| 19.0/(FRExt)| 01/14 | 21:03 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            506   |              0   |
| 19.0/(FRExt)| 01/14 | 21:07 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            513   |              0   |
| 19.0/(FRExt)| 01/14 | 21:07 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            512   |              0   |
| 19.0/(FRExt)| 01/14 | 21:08 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            507   |              0   |
| 19.0/(FRExt)| 01/14 | 21:33 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            508   |              0   |
| 19.0/(FRExt)| 01/14 | 21:35 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            513   |              0   |
| 19.0/(FRExt)| 01/14 | 21:38 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            507   |              0   |
| 19.0/(FRExt)| 01/14 | 21:39 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            509   |              0   |
| 19.0/(FRExt)| 01/14 | 21:41 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            509   |              0   |
| 19.0/(FRExt)| 01/14 | 21:46 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            508   |              0   |
| 19.0/(FRExt)| 01/14 | 21:48 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            517   |              0   |
| 19.0/(FRExt)| 01/14 | 21:51 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            514   |              0   |
| 19.0/(FRExt)| 01/14 | 22:00 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            512   |              0   |
| 19.0/(FRExt)| 01/14 | 22:02 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            507   |              0   |
| 19.0/(FRExt)| 01/14 | 22:02 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            509   |              0   |
| 19.0/(FRExt)| 01/14 | 22:03 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            510   |              0   |
| 19.0/(FRExt)| 01/14 | 22:04 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            512   |              0   |
| 19.0/(FRExt)| 01/14 | 22:08 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            524   |              0   |
| 19.0/(FRExt)| 01/14 | 22:14 |                    yuv//soccer_qcif.yuv|   74 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 37.125| 86.149| 86.149| 37.125| 86.149| 86.149| 270858|      0|      0|   270894|           7355   |              0   |
| 19.0/(FRExt)| 01/14 | 22:15 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            514   |              0   |
| 19.0/(FRExt)| 01/14 | 22:26 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            510   |              0   |
| 19.0/(FRExt)| 01/14 | 22:32 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            521   |              0   |
| 19.0/(FRExt)| 01/14 | 22:39 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            507   |              0   |
| 19.0/(FRExt)| 01/15 | 09:00 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            505   |              0   |
| 19.0/(FRExt)| 01/15 | 09:04 |                    yuv//soccer_qcif.yuv|    5 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 36.263| 86.149| 86.149| 36.263| 86.149| 86.149| 336720|      0|      0|   337224|            518   |              0   |
| 19.0/(FRExt)| 01/15 | 09:10 |                    yuv//soccer_qcif.yuv|   75 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 37.134| 86.149| 86.149| 37.134| 86.149| 86.149| 270630|      0|      0|   270666|           7336   |              0   |
| 19.0/(FRExt)| 01/15 | 09:29 |                    yuv//soccer_qcif.yuv|   75 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 37.134| 86.149| 86.149| 37.134| 86.149| 86.149| 270630|      0|      0|   270666|           7314   |              0   |
| 19.0/(FRExt)| 01/15 | 10:42 |                    yuv//soccer_qcif.yuv|   75 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 15.00| CABAC|   1  |   OFF   |  0  | 37.134| 86.149| 86.149| 37.134| 86.149| 86.149| 270630|      0|      0|   270666|           7357   |              0   |
